,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
329518,Lubbock,BRFSS,11.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3543,TX,48303000403,2016
329557,Houston,BRFSS,16.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1775,TX,48201233001,2016
329583,Odessa,BRFSS,11.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3137,TX,48135003000,2016
329606,Laredo,BRFSS,24.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2353,TX,48479000109,2016
329607,Houston,BRFSS,22.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4618,TX,48201320500,2016
329622,Houston,BRFSS,32.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4859,TX,48201433002,2016
329627,Houston,BRFSS,24.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3133,TX,48201453403,2016
329645,Pasadena,BRFSS,12.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4384,TX,48201342100,2016
329649,Houston,BRFSS,19.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5242,TX,48201311300,2016
329656,Midland,BRFSS,14.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6228,TX,48329001200,2016
329659,Houston,BRFSS,29.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3894,TX,48201220600,2016
329660,Lubbock,BRFSS,6.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3826,TX,48303010504,2016
329686,Laredo,BRFSS,7.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3727,TX,48479001714,2016
329701,Irving,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3811,TX,48113014131,2016
329707,Lubbock,BRFSS,22.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3254,TX,48303001300,2016
329727,Lewisville,BRFSS,5.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2017,TX,48121021736,2016
329728,Longview,BRFSS,19.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,251,TX,48183010302,2016
329737,Houston,BRFSS,7.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,591,TX,48201350601,2016
329776,Houston,BRFSS,6.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3411,TX,48201420300,2016
329793,Houston,BRFSS,12.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7167,TX,48201340700,2016
329858,Houston,BRFSS,29.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3364,TX,48201331900,2016
329883,Houston,BRFSS,11.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,459,TX,48201553001,2016
329906,Midland,BRFSS,10.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3435,TX,48329000401,2016
329914,Houston,BRFSS,23.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3257,TX,48201332500,2016
329939,Houston,BRFSS,33.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6161,TX,48201433501,2016
329946,Killeen,BRFSS,13.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2317,TX,48027022105,2016
329963,Houston,BRFSS,14.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5520,TX,48201532300,2016
329993,Irving,BRFSS,22.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4932,TX,48113014502,2016
329996,Lewisville,BRFSS,6.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2557,TX,48121021517,2016
330011,McKinney,BRFSS,6.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2347,TX,48085030301,2016
330029,Houston,BRFSS,30.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7014,TX,48201421600,2016
330046,Laredo,BRFSS,29.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3265,TX,48479000107,2016
330053,Pasadena,BRFSS,20.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5612,TX,48201323200,2016
330058,Houston,BRFSS,24.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5546,TX,48201321300,2016
330064,Laredo,BRFSS,19.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2530,TX,48479001003,2016
330079,Houston,BRFSS,6.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4835,TX,48201411800,2016
330117,Missouri City,BRFSS,12.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4102,TX,48157670500,2016
330118,Houston,BRFSS,17.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,982,TX,48201550500,2016
330139,McKinney,BRFSS,5.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3237,TX,48085030529,2016
330163,Houston,BRFSS,14.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3607,TX,48201454301,2016
330177,Houston,BRFSS,22.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3135,TX,48201232500,2016
330184,Houston,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2307,TX,48201411600,2016
330193,Missouri City,BRFSS,10.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6459,TX,48157671002,2016
330195,McAllen,BRFSS,5.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5124,TX,48215020901,2016
330219,Lubbock,BRFSS,8.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2716,TX,48303002102,2016
330246,Laredo,BRFSS,8.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6964,TX,48479001712,2016
330258,Houston,BRFSS,11.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,393,TX,48201251600,2016
330304,Houston,BRFSS,19.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3910,TX,48201422401,2016
330345,Houston,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2963,TX,48201452202,2016
330346,Mesquite,BRFSS,15.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6253,TX,48113017306,2016
330354,Houston,BRFSS,33.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2753,TX,48201210800,2016
330362,Irving,BRFSS,20.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3695,TX,48113014405,2016
330364,Pasadena,BRFSS,28.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5377,TX,48201323500,2016
330373,Houston,BRFSS,14.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1955,TX,48201312700,2016
330397,Houston,BRFSS,5.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3711,TX,48201431501,2016
330400,Odessa,BRFSS,13.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4666,TX,48135001000,2016
330424,Houston,BRFSS,4.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3807,TX,48201410401,2016
330429,Houston,BRFSS,16.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3798,TX,48201313200,2016
330450,Longview,BRFSS,32.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4847,TX,48183001300,2016
330482,Mesquite,BRFSS,10.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2412,TX,48113017812,2016
330486,Houston,BRFSS,15.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8217,TX,48201333902,2016
330528,Houston,BRFSS,14.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5109,TX,48201451002,2016
330547,Lubbock,BRFSS,29.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3125,TX,48303000603,2016
330549,Laredo,BRFSS,27.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3205,TX,48479001201,2016
330584,Houston,BRFSS,11.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4207,TX,48201423402,2016
330626,Houston,BRFSS,27.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4037,TX,48201221000,2016
330642,Killeen,BRFSS,16.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3235,TX,48027023104,2016
330643,Houston,BRFSS,23.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4818,TX,48201233300,2016
330645,Houston,BRFSS,23.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7794,TX,48201452500,2016
330671,Killeen,BRFSS,22.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4292,TX,48027022600,2016
330673,Houston,BRFSS,35.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2400,TX,48201530300,2016
330680,Houston,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4663,TX,48201330400,2016
330692,Houston,BRFSS,19.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5897,TX,48201521500,2016
330712,Irving,BRFSS,29.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3618,TX,48113015202,2016
330715,Houston,BRFSS,6.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3139,TX,48201420700,2016
330743,Houston,BRFSS,6.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,480,TX,48157673002,2016
330785,Mission,BRFSS,14.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5317,TX,48215020205,2016
330806,Irving,BRFSS,24.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4136,TX,48113014308,2016
330822,Houston,BRFSS,27.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5054,TX,48201230200,2016
330833,Houston,BRFSS,14.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6367,TX,48201340500,2016
330850,Houston,BRFSS,27.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4867,TX,48201532001,2016
330865,Lubbock,BRFSS,10.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1080,TX,48303010406,2016
330869,Houston,BRFSS,35.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3037,TX,48201332100,2016
330880,Houston,BRFSS,33.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6721,TX,48201432701,2016
330885,Lewisville,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3592,TX,48121021730,2016
330931,Houston,BRFSS,27.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2491,TX,48201222502,2016
330937,Mission,BRFSS,13.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6299,TX,48215020404,2016
330938,Houston,BRFSS,21.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3266,TX,48201453100,2016
330944,Houston,BRFSS,6.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3929,TX,48201431302,2016
331015,Houston,BRFSS,5.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3631,TX,48201511302,2016
331038,Houston,BRFSS,9.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2665,TX,48201451700,2016
331069,Houston,BRFSS,14.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3156,TX,48201333600,2016
331083,Lubbock,BRFSS,7.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1413,TX,48303001904,2016
331084,Houston,BRFSS,9.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,699,TX,48201455300,2016
331114,Houston,BRFSS,30.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4421,TX,48201422200,2016
331198,League City,BRFSS,10.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1562,TX,48201350802,2016
331213,Irving,BRFSS,14.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3169,TX,48113014501,2016
331231,Mesquite,BRFSS,14.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5503,TX,48113017805,2016
331235,Irving,BRFSS,4.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8315,TX,48113014127,2016
331248,Houston,BRFSS,6.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3383,TX,48201411300,2016
331266,Houston,BRFSS,21.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7394,TX,48201320900,2016
331281,Houston,BRFSS,18.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8322,TX,48157670200,2016
331302,Odessa,BRFSS,13.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6069,TX,48135001700,2016
331305,Mission,BRFSS,16.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4574,TX,48215024110,2016
331315,Longview,BRFSS,19.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7018,TX,48183000800,2016
331322,Houston,BRFSS,31.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5880,TX,48201533300,2016
331336,Lubbock,BRFSS,13.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3000,TX,48303001601,2016
331362,Houston,BRFSS,5.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6461,TX,48201450700,2016
331363,McAllen,BRFSS,23.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3171,TX,48215021100,2016
331367,Missouri City,BRFSS,14.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,53,TX,48157671800,2016
331386,Midland,BRFSS,11.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5451,TX,48329010106,2016
331407,McKinney,BRFSS,20.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5635,TX,48085030802,2016
331412,Houston,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6233,TX,48201530100,2016
331418,Odessa,BRFSS,14.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5557,TX,48135002502,2016
331429,Houston,BRFSS,13.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3701,TX,48201423301,2016
331472,Houston,BRFSS,30.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,113,TX,48201231700,2016
331488,Lewisville,BRFSS,13.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1885,TX,48121021741,2016
331492,Houston,BRFSS,15.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1200,TX,48201541300,2016
331501,Killeen,BRFSS,10.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,98,TX,48027023201,2016
331543,Houston,BRFSS,24.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2822,TX,48201231600,2016
331561,Houston,BRFSS,18.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5548,TX,48201432400,2016
331581,Pasadena,BRFSS,13.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1000,TX,48201341600,2016
331601,Houston,BRFSS,9.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5759,TX,48201341000,2016
331611,Mission,BRFSS,19.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7836,TX,48215020204,2016
331613,Laredo,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6378,TX,48479001722,2016
331623,Lewisville,BRFSS,10.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5318,TX,48121021717,2016
331624,Houston,BRFSS,25.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5225,TX,48201211900,2016
331645,Lubbock,BRFSS,9.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3906,TX,48303001707,2016
331653,Houston,BRFSS,8.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3330,TX,48201451401,2016
331685,Midland,BRFSS,10.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2642,TX,48329010105,2016
331762,Killeen,BRFSS,11.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1030,TX,48027023300,2016
331780,Odessa,BRFSS,20.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5076,TX,48135001900,2016
331790,Houston,BRFSS,30.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4729,TX,48201231100,2016
331812,Irving,BRFSS,26.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1393,TX,48113014901,2016
331819,League City,BRFSS,7.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8221,TX,48167720600,2016
331878,Houston,BRFSS,30.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3725,TX,48201550200,2016
331905,Houston,BRFSS,11.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2823,TX,48201531600,2016
331930,Laredo,BRFSS,26.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2637,TX,48479000903,2016
331967,Houston,BRFSS,23.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4399,TX,48201421201,2016
331971,Houston,BRFSS,17.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,929,TX,48201232900,2016
331974,Houston,BRFSS,14.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5682,TX,48201521800,2016
