,year,org_id,loan_amt,entity_structure,structure_edit,total_proj_cost,loan_pct,food_desert,food_desert_2,hffi_year,proj_desc,bus_type,activity,activity_2,activity_3,activity_other,latitude,longitude,street,address_2,city,state,zipcode,zipcode_4,fips,address,location,point,lat,long,alt,
678,2015,2128,1500000,FORPROFIT,Forprofit,18900000,0.08,TRF,,,Healthy Food Hub,RETAIL,,Grocery Store,Grocery Store,,,,300 N BROAD ST,,NEW ORLEANS,LA,70119,,22071004900,"300 N BROAD ST,NEW ORLEANS,LA,70119","Whole Foods Market, 300, North Broad Street, Faubourg St. John, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96718, -90.0844933, 0.0)",29.96718,-90.0844933,0,
705,2015,635,287784.3,,,291540,0.99,ERS,,,DISTRIBUTION OF WATER,NONRETAIL,,Distribution,Production and Distribution,,,,270 REDBUD DRIVE,,MOUNT VERNON,KY,40456,,21203950200,"270 REDBUD DRIVE,MOUNT VERNON,KY,40456",,,37.342823,-84.33141,,
706,2015,635,722561.6,,,722561.6,1,ERS,,,Grocery store in the food desert,RETAIL,,Grocery Store,Grocery Store,,,,261 Midland Ave,,Lexington,KY,40505,,,"261 Midland Ave,Lexington,KY,40505","261, Midland Avenue, Bell Court, Lexington Manor, Lexington, Fayette County, Kentucky, 40508, United States of America","(38.0423952, -84.4836872, 0.0)",38.0423952,-84.4836872,0,
707,2015,635,600000,,,600000,1,ERS,,,A place where chefs can prepare and offer healthy foods to undeserved areas,RETAIL,,Other,Other,,,,1812 W Muhammad Ali Blvd,,Louisville,KY,40218,,,"1812 W Muhammad Ali Blvd,Louisville,KY,40218","1812, West Muhammad Ali Boulevard, Portland, Louisville, Jefferson County, Kentucky, 40203, United States of America","(38.2536055, -85.7814802, 0.0)",38.2536055,-85.7814802,0,
708,2015,635,67645,,,67645,1,ERS,,,RESTAURANT,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,416 CLAY ST,,HENDERSON,KY,42420,,21101020300,"416 CLAY ST,HENDERSON,KY,42420","416, Clay Street, Weaverton, Henderson, Henderson County, Kentucky, 42420, United States of America","(37.8331349529443, -87.59238642554047, 0.0)",37.83313495,-87.59238643,0,
709,2015,635,153520,,,157500,0.97,ERS,,,WHEAT AND FLOUR,NONRETAIL,,Other,Other,,,,110 North Mill St,,Fort Mitchell,KY,41017,,21117064600,"110 North Mill St,Fort Mitchell,KY,41017",,,39.046541,-84.57214,,
710,2015,635,151500,,,151500,1,ERS,,,MARKET AND STORE,RETAIL,,Grocery Store,Grocery Store,,,,486 Walton Ave,,LEXINGTON,KY,40502,,,"486 Walton Ave,LEXINGTON,KY,40502","Walton Avenue, Bell Court, Lexington Manor, Lexington, Fayette County, Kentucky, 40507, United States of America","(38.038809, -84.482636, 0.0)",38.038809,-84.482636,0,
711,2015,635,800000,,,800000,1,ERS,11000,,A place where chefs can prepare and offer healthy foods to undeserved areas,RETAIL,,Other,Other,,,,1812 W Muhammad Ali Blvd,,Louisville,KY,40203,,,"1812 W Muhammad Ali Blvd,Louisville,KY,40203","1812, West Muhammad Ali Boulevard, Portland, Louisville, Jefferson County, Kentucky, 40203, United States of America","(38.2536055, -85.7814802, 0.0)",38.2536055,-85.7814802,0,
712,2015,635,228511,,,228511,1,ERS,,,Grocery Store,RETAIL,,Grocery Store,Grocery Store,,,,12335 Iron Works Rd,,Winchester,KY,40391,,,"12335 Iron Works Rd,Winchester,KY,40391",,,37.929295,-84.00652,,
713,2015,635,168780,,,168780,1,ERS,,,Restaurant serving local grown foods and goods to an undeserved area,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,989 Della Dr,,Lexington,KY,40504,,,"989 Della Dr,Lexington,KY,40504","989, Della Drive, The Lane, Gardenside, Lexington, Fayette County, Kentucky, 40504, United States of America","(38.0380741, -84.54516464855631, 0.0)",38.0380741,-84.54516465,0,
714,2015,635,294881,,,294881,1,ERS,,,"Raising and offering fresh organic beef to local restaurants and vendors, otherwise would have to ge",NONRETAIL,,Production,Production and Distribution,,,,446 Allen Creek Rd,,Liberty,KY,42539,,,"446 Allen Creek Rd,Liberty,KY,42539",,,37.246365,-84.95815,,
715,2015,635,20000,,,20000,1,ERS,,,Meats and Produce,NONRETAIL,,Other,Other,,,,813 Martin Luther Ct,,Versailles,KY,40383,,,"813 Martin Luther Ct,Versailles,KY,40383",,,38.051211,-84.744944,,
716,2015,635,189009,,,189009,1,ERS,,,"Restaurant offering southern/regional cuisine using local meats and produce, fruits and vegetables",NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,214 S Water St,,Georgetown,KY,40324,,,"214 S Water St,Georgetown,KY,40324","South Water Street, Georgetown, Scott County, Kentucky, 40324, United States of America","(38.209275, -84.561589, 0.0)",38.209275,-84.561589,0,
717,2015,1208,850000,FORPROFIT,Forprofit,8210512,0.1,ERS,,,Grocery store is one anchor tenant in project to renovate a property vacant for 10 years.,RETAIL,,Grocery Store,Grocery Store,,,,1601 South Jefferson,,St. Louis,MO,63104,,29510123100,"1601 South Jefferson,St. Louis,MO,63104",,,38.616146,-90.221883,,
718,2015,1208,72156.5,OTHER,,4051625,0.02,ERS,,,"Renovation for independent grocer. Focus on fresh, local produce with deli items made in-house.",RETAIL,,Sale,Restaurant and Specialty Sales,,,,555 FIVE CITIES DRIVE,,PISMO BEACH,CA,93449,,6079011700,"555 FIVE CITIES DRIVE,PISMO BEACH,CA,93449","California Fresh Market, 555, Five Cities Drive, Pismo Beach, San Luis Obispo County, California, 93449, United States of America","(35.13506065, -120.62386599231839, 0.0)",35.13506065,-120.623866,0,
719,2015,1208,11000000,,,18200000,0.6,ERS,,,"Multi-tenant food production facility, job training program",NONRETAIL,,Production,Production and Distribution,,,,230 West Avenue 26,,Los Angeles,CA,90065,,6037199000,"230 West Avenue 26,Los Angeles,CA,90065","230, West Avenue 26, Lincoln Heights, Los Angeles, Los Angeles County, California, 90031, United States of America","(34.0788840212766, -118.217753, 0.0)",34.07888402,-118.217753,0,
720,2015,1208,1500000,FORPROFIT,Forprofit,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt,RETAIL,,Corner Store,Corner store,,,,701 E. Jefferson Blvd,,Los Angeles,CA,90011,,6037226700,"701 E. Jefferson Blvd,Los Angeles,CA,90011","701, East Jefferson Boulevard, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States of America","(34.015389, -118.265075, 0.0)",34.015389,-118.265075,0,
726,2015,823,3000000,,,26000000,0.12,ERS,,,Acquisition and construction loan to develop a full-service grocery store in an LSA,RETAIL,,Grocery Store,Grocery Store,,,,Pershing and King Drive,,Chicago,IL,60653,,,"Pershing and King Drive,Chicago,IL,60653","King Drive & Pershing, South Doctor Martin Luther King Junior Drive, Oakland, Grand Boulevard, Chicago, Cook County, Illinois, 60653, United States of America","(41.8235777, -87.6171194, 0.0)",41.8235777,-87.6171194,0,
727,2015,823,181000,,Cooperative,181000,1,ERS,,,To refinance existing debt of an established food co-op operating out of rental space,RETAIL,,Grocery Store,Grocery Store,,,,2828 East 10th Street,,Indianapolis,IN,46201,,,"2828 East 10th Street,Indianapolis,IN,46201","East 10th Street, Young's Sub, Woodruff Place, Indianapolis, Marion County, Indiana, 46201, United States of America","(39.781165, -86.1377007, 0.0)",39.781165,-86.1377007,0,
728,2015,823,750000,,,1045900,0.72,ERS,,,To purchase equipment for a new grocery store,RETAIL,,Grocery Store,Grocery Store,,,,561 S. Lewis,,Waukegan,IL,60030,,,"561 S. Lewis,Waukegan,IL,60030",,,42.348906,-87.855629,,
729,2015,823,1780000,,,2903359,0.61,ERS,,,To finance the development of a new full service grocery store in a food desert.,RETAIL,,Grocery Store,Grocery Store,,,,4 Vieux Carre,,East St Louis,IL,62203,,,"4 Vieux Carre,East St Louis,IL,62203",,,38.59547,-90.05656,,
730,2015,823,1000000,,,1200000,0.83,ERS,,,Pre-development loan to develop a full service grocery store in LSA,RETAIL,,Grocery Store,Grocery Store,,,,Temp 39th and King Drive,,Chicago,IL,60107,,,"Temp 39th and King Drive,Chicago,IL,60107",,,42.010593,-88.1551,,
731,2015,823,1700000,,,2170000,0.78,ERS,,,"Multi-tenant retail center with 17,678 sf SAL grocery and 23,032 sf Blast Fitness.",RETAIL,,Grocery Store,Grocery Store,,,,1549 S Jefferson Ave,,St. Louis,MO,63104,,29510123100,"1549 S Jefferson Ave,St. Louis,MO,63104","1549, South Jefferson Avenue, Lafayette Square, St. Louis, City of Saint Louis, Missouri, 63104, United States of America","(38.61724986033476, -90.22067150438076, 0.0)",38.61724986,-90.2206715,0,
732,2015,823,250000,,,250000,1,ERS,,,To purchase equipment and fund a portion of leasehold improvements,RETAIL,,Grocery Store,Grocery Store,,,,10700 S Halsted,,Chicago,IL,60628,,17031750100,"10700 S Halsted,Chicago,IL,60628",,,41.698624,-87.642884,,
733,2015,823,712121,,,5578000,0.13,ERS,,,Full service grocery store in commercial real estate space,RETAIL,,Grocery Store,Grocery Store,,,,801 University Ave,,Des Moines,IA,50314,,,"801 University Ave,Des Moines,IA,50314","801, University Avenue, Downtown, Des Moines, Polk County, Iowa, 50314, United States of America","(41.60088261744966, -93.62892197315436, 0.0)",41.60088262,-93.62892197,0,
734,2015,823,700000,,,5600000,0.13,ERS,,,"Project includes a grocery Store, aggregation & distribution Center, and Processing Center.",RETAIL,,Grocery Store,Grocery Store,,,,1500 Lafayette Ave,,St. Louis,MO,63104,,29510123200,"1500 Lafayette Ave,St. Louis,MO,63104","1500, Lafayette Avenue, Peabody-Darst-Webbe, St. Louis, City of Saint Louis, Missouri, 63104, United States of America","(38.613200327621, -90.20853820658395, 0.0)",38.61320033,-90.20853821,0,
735,2015,1664,69740.5,,,69740.53,1,TRF,Not Applicable,,Restaurant,RETAIL,,Restaurant,Restaurant and Specialty Sales,,,,617 PIETY ST,,NEW ORLEANS,LA,70117,,22071001200,"617 PIETY ST,NEW ORLEANS,LA,70117","Pizza Delicious, 617, Piety Street, French Market, Bywater, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9624264, -90.0428774, 0.0)",29.9624264,-90.0428774,0,
736,2015,1664,50000,,,50000,1,TRF,Not Applicable,,Restaurant,RETAIL,,Restaurant,Restaurant and Specialty Sales,,,,617 PIETY ST,,NEW ORLEANS,LA,70117,,22071001200,"617 PIETY ST,NEW ORLEANS,LA,70117","Pizza Delicious, 617, Piety Street, French Market, Bywater, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9624264, -90.0428774, 0.0)",29.9624264,-90.0428774,0,
737,2015,1664,500000,,,500000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,2372 ST CLAUDE AVE,SUITE 110,NEW ORLEANS,LA,70117,,22071001800,"2372 ST CLAUDE AVE,NEW ORLEANS,LA,70117","New Orleans Healing Center, 2372, Saint Claude Avenue, French Market, Faubourg Marigny, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9686492, -90.0524517, 0.0)",29.9686492,-90.0524517,0,
738,2015,1664,345000,,,345000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,7220 HAYNE BLVD,,NEW ORLEANS,LA,70126,,22071001724,"7220 HAYNE BLVD,NEW ORLEANS,LA,70126","Hayne Boulevard, Seabrook, New Orleans, Orleans Parish, Louisiana, 70126, United States of America","(30.034601, -90.02184, 0.0)",30.034601,-90.02184,0,
739,2015,1664,149551.2,,,149551.2,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,215 MARINA RD,,CHALMETTE,LA,70043,,22087030204,"215 MARINA RD,CHALMETTE,LA,70043",,,29.97124,-89.94922,,
740,2015,1664,250000,,,250000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,3402 TULANE AVE,,NEW ORLEANS,LA,70119,,,"3402 TULANE AVE,NEW ORLEANS,LA,70119","3402, Tulane Avenue, Broadmoor, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96537493877551, -90.09882669387754, 0.0)",29.96537494,-90.09882669,0,
741,2015,1664,50000,,,50000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,3402 TULANE AVE,,NEW ORLEANS,LA,70119,,,"3402 TULANE AVE,NEW ORLEANS,LA,70119","3402, Tulane Avenue, Broadmoor, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96537493877551, -90.09882669387754, 0.0)",29.96537494,-90.09882669,0,
742,2015,1664,155000,,,155000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,7212 HAYNE BLVD,,NEW ORLEANS,LA,70126,,22071001724,"7212 HAYNE BLVD,NEW ORLEANS,LA,70126","Hayne Boulevard, Seabrook, New Orleans, Orleans Parish, Louisiana, 70126, United States of America","(30.034601, -90.02184, 0.0)",30.034601,-90.02184,0,
743,2014,497,750000,FORPROFIT,Forprofit,1130000,0.66,OTHER,Targeted Population,,FFFI Grocery Store,RETAIL,,Grocery Store,Grocery Store,,,,1900 N Broadway,,Baltimore,MD,21213,,,"1900 N Broadway,Baltimore,MD,21213","Porter Dental, 1900, North Broadway, East Baltimore Midway, Baltimore, Maryland, 21213, United States of America","(39.3123398, -76.5965497, 0.0)",39.3123398,-76.5965497,0,
744,2014,497,1264000,NONPROFIT,Nonprofit,6855667,0.18,TRF,,,FFFI Grocery Store,RETAIL,,Grocery Store,Grocery Store,,,,3101 W 9th St,,Chester,PA,19013,,42045405400,"3101 W 9th St,Chester,PA,19013","Safinco, 3101, West 9th Street, Trainer, Delaware County, Pennsylvania, 19013, United States of America","(39.8341713, -75.3979497, 0.0)",39.8341713,-75.3979497,0,
745,2014,497,136000,FORPROFIT,Forprofit,15900000,0.01,TRF,,,Grocery Store (Non-FFFI),RETAIL,,Grocery Store,Grocery Store,,,,4601 Liberty Heights Ave,,Baltimore,MD,21207,,24510280200,"4601 Liberty Heights Ave,Baltimore,MD,21207","4601, Liberty Heights Avenue, Forest Park, Baltimore, Maryland, 21207, United States of America","(39.330894, -76.694447, 0.0)",39.330894,-76.694447,0,
746,2014,497,3000000,FORPROFIT,Forprofit,15900000,0.19,TRF,,,Grocery Store (Non-FFFI),RETAIL,,Grocery Store,Grocery Store,,,,4601 Liberty Heights Ave,,Baltimore,MD,21207,,24510280200,"4601 Liberty Heights Ave,Baltimore,MD,21207","4601, Liberty Heights Avenue, Forest Park, Baltimore, Maryland, 21207, United States of America","(39.330894, -76.694447, 0.0)",39.330894,-76.694447,0,
755,2015,1664,50000,,,50000,1,TRF,Not Applicable,,Restaurant bringing fresh foods and spices to a food desert,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,617 PIETY ST,,NEW ORLEANS,LA,70117,,22071001200,"617 PIETY ST,NEW ORLEANS,LA,70117","Pizza Delicious, 617, Piety Street, French Market, Bywater, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9624264, -90.0428774, 0.0)",29.9624264,-90.0428774,0,
756,2015,1664,463500,,,463500,1,TRF,Not Applicable,,Revamped grocery store with fresh produce and meats,RETAIL,,Grocery Store,Grocery Store,,,,13572 River Road,,DESTREHAN,LA,70047,,,"13572 River Road,DESTREHAN,LA,70047","13572, River Road, Good Hope, Norco, St. Charles Parish, Louisiana, 70047, United States of America","(29.951422033915108, -90.38085348730056, 0.0)",29.95142203,-90.38085349,0,
757,2015,1664,35000,,,35000,1,TRF,Not Applicable,,Revamped grocery store with fresh produce and meats,RETAIL,,Grocery Store,Grocery Store,,,,13572 River Road,,DESTREHAN,LA,70047,,,"13572 River Road,DESTREHAN,LA,70047","13572, River Road, Good Hope, Norco, St. Charles Parish, Louisiana, 70047, United States of America","(29.951422033915108, -90.38085348730056, 0.0)",29.95142203,-90.38085349,0,
758,2015,1664,70000,,,70000,1,TRF,Not Applicable,,cery store in the Vietnamese Community,RETAIL,,Grocery Store,Grocery Store,,,,4646 Michoud Blvd,,NEW ORLEANS,LA,70129,,,"4646 Michoud Blvd,NEW ORLEANS,LA,70129","4646, Michoud Boulevard, Michoud, New Orleans, Orleans Parish, Louisiana, 70129, United States of America","(30.032021408163263, -89.92792474489795, 0.0)",30.03202141,-89.92792474,0,
759,2015,1664,48865.92,,,48865.92,1,TRF,Not Applicable,,Fresh produce and meat in a convenience store,RETAIL,,Corner Store,Corner store,,,,3402 TULANE AVE,,NEW ORLEANS,LA,70119,,,"3402 TULANE AVE,NEW ORLEANS,LA,70119","3402, Tulane Avenue, Broadmoor, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96537493877551, -90.09882669387754, 0.0)",29.96537494,-90.09882669,0,
763,2015,110,250000,,Cooperative,10000000,0.03,ERS,,,"Financed the expansion of Brattleboro Food Co-op, in a census tract adjacent to a food desert.",RETAIL,,Grocery Store,Grocery Store,,,,2 Main Street,,Brattleboro,VT,5301,,50025968500,"2 Main Street,Brattleboro,VT,5301","Brattleboro Food Co-Op, 2, Main Street, Fairview Village, Brattleboro, Windham County, Vermont, 05301, United States of America","(42.8504406, -72.55821457219098, 0.0)",42.8504406,-72.55821457,0,
764,2015,110,200000,,Cooperative,200000,1,ERS,,,"Financed the reset of the Good Tern Food Co-op, in a census tract adjacent to a food desert.",RETAIL,,Grocery Store,Grocery Store,,,,750 Main Street,,Rockland,ME,4841,,,"750 Main Street,Rockland,ME,4841","750, Main Street, Blackinton Corners, Rockland, Knox County, Maine, 04841, United States of America","(44.1121433, -69.1067194, 0.0)",44.1121433,-69.1067194,0,
765,2015,110,750000,,Cooperative,11900000,0.06,TRF,,,Construction of a new Food Co-op Retail outlet in a food desert tract.,RETAIL,,Grocery Store,Grocery Store,,,,100 Watervliet Avenue,,Albany,NY,12206,,36001000300,"100 Watervliet Avenue,Albany,NY,12206","Honest Weight Food Co-op, 100, Watervliet Avenue, Beverwyck, West Albany, Albany, Albany County, New York, 12206, United States of America","(42.678649199999995, -73.78152309856046, 0.0)",42.6786492,-73.7815231,0,
766,2015,110,850000,,Cooperative,850000,1,TRF,,,Financed GreenStar Co-op expansion of retail food co-op to a food desert tract.,RETAIL,,Grocery Store,Grocery Store,,,,307 College Avenue,,Ithaca,NY,14850,,,"307 College Avenue,Ithaca,NY,14850","307, College Avenue, East Ithaca, Ithaca, Ithaca Town, Tompkins County, New York, 14850, United States of America","(42.440760499999996, -76.4850955, 0.0)",42.4407605,-76.4850955,0,
767,2015,110,825000,,Cooperative,1166232,0.71,ERS,,,Refinanced River Valley Market a retail food co-op adjacent to a food desert tract,RETAIL,,Grocery Store,Grocery Store,,,,330 N. King St,,Northampton,MA,1061,,25015821601,"330 N. King St,Northampton,MA,1061","River Valley Co-op, 330, North King Street, Laurel Park, Northampton, Hampshire County, Massachusetts, 1060, United States of America","(42.3478298, -72.6433711, 0.0)",42.3478298,-72.6433711,0,
768,2015,110,175000,,Cooperative,207143.5,0.84,ERS,,,Financed Fiddleheads Food Co-op expansion of retail food co-op adjacent to a food desert tract.,RETAIL,,Grocery Store,Grocery Store,,,,13 Broad St.,,New London,CT,6320,,9011690500,"13 Broad St.,New London,CT,6320","Fiddleheads Food Cooperative, 13, Broad Street, Williams Memorial Park Historic District, Downtown New London, New London, New London County, Connecticut, 06320, United States of America","(41.355899, -72.0997518, 0.0)",41.355899,-72.0997518,0,
769,2015,110,800000,,Cooperative,950651.5,0.84,TRF,,,New food desert retail food co-op. Address is new and not in TRF but is LSA (250251101005).,RETAIL,,Grocery Store,Grocery Store,,,,3815 Washington Street,,Boston,MA,2130,,25025120201,"3815 Washington Street,Boston,MA,2130","Washington Street, Chinatown, Beacon Hill, Boston, Suffolk County, Massachusetts, 02111, United States of America","(42.3484064, -71.0640842, 0.0)",42.3484064,-71.0640842,0,
770,2015,110,20000,,Cooperative,20000,1,ERS,,,Financed the expansion of Quabbin Harvest Food Co-op a retail food co-op in a food desert tract,RETAIL,,Grocery Store,Grocery Store,,,,131 W. Main Street,,Orange,MA,1364,,25011040501,"131 W. Main Street,Orange,MA,1364","131, Main Street, North Orange, Orange, Franklin County, Massachusetts, 01364, United States of America","(42.635413243902434, -72.26893880487805, 0.0)",42.63541324,-72.2689388,0,
771,2015,110,10000,,,10000,1,TRF,,,Green Grocery selling local produce and other products in a food desert.,RETAIL,,Grocery Store,Grocery Store,,,,1577 Westminster Road,,Providence,RI,2909,,44007001000,"1577 Westminster Road,Providence,RI,2909",,,41.816032,-71.435776,,
